change_request_id,sprint_id,sprint_name,release_id,work_item_id,work_item_name,work_item_level,item_type,story_points,priority,request_date,days_into_sprint,sprint_progress_pct,original_estimate_hours,rework_hours,actual_hours,base_effort_hours,impacted_effort_hours,remaining_capacity_hours,caused_spillover,delay_days_caused,delay_severity,complexity_score,predicted_risk_proxy,sprint_task_load,team_capacity_hours,team_headcount,base_remaining_capacity_hours,utilisation_factor,timing_penalty,priority_multiplier,recommendation
CR_040110,267,Sprint 7 - Yangtze - Release X+3,REL_X+3,1923,Sign Up,Business Story,Business Story,11,Medium,2024-05-13,3,30.0,73,5,74,74,99.2,85.0,1,4.0,Minor,11,8.8,4.553734061930784,320,8,224.0,0.6207109984643813,1.21,0.6,Split scope or escalate
CR_040111,667,Sprint 17 - Nile - Release X+5,REL_X+5,3074,iOS UI implementation,Task,Task,1,Medium,2025-01-07,2,20.0,7,1,8,8,5.9,86.4,0,0.0,On Time,1,2.8,5.0,280,7,224.0,0.6141013397644367,1.14,0.6,Accept in current sprint
CR_040112,48,Sprint 22 - Nile - Release X+2,REL_X+2,7357,Error Handling,User Story,User Story,3,Low,2024-08-06,8,80.0,15,1,16,16,9.2,21.5,0,0.0,On Time,3,9.8,4.553734061930784,280,7,55.999999999999986,0.615943410423753,1.56,0.3,Accept in current sprint
CR_040113,544,Sprint 24 - Mississippi - Release X+4,REL_X+4,4199,QA iOS,Task,Task,3,High,2025-01-08,3,30.0,21,5,21,21,28.1,109.2,0,0.0,On Time,3,4.8,4.553734061930784,400,10,280.0,0.6099216337903715,1.21,0.9,Accept in current sprint
CR_040114,1018,Sprint 4 - Congo - Release X+6,REL_X+6,7291,Backend API development,Task,Task,1,Medium,2024-11-10,4,40.0,6,0,6,6,5.0,37.7,0,0.0,On Time,1,4.8,6.0,160,4,96.0,0.6068434424789867,1.28,0.6,Accept in current sprint
CR_040115,1644,Sprint 6 - Congo - Release X+9,REL_X+9,1481,Transaction history,User Story,User Story,8,Low,2025-07-02,8,80.0,38,4,38,38,28.7,8.3,1,12.6,Moderate,8,12.3,5.0,160,4,31.999999999999993,0.7404847298066863,1.56,0.3,Defer to next sprint
CR_040116,1497,Sprint 15 - Nile - Release X+9,REL_X+9,5001,Backend API development,Task,Task,2,Low,2025-10-01,9,90.0,12,3,15,15,8.5,10.8,0,0.0,On Time,2,10.3,3.0,280,7,27.999999999999993,0.6153935153131033,1.63,0.3,Accept in current sprint
CR_040117,1538,Sprint 4 - Yenisei - Release X+9,REL_X+9,6529,iOS development task 1,Task,Task,1,Medium,2025-06-10,6,60.0,5,0,5,5,4.6,42.2,0,0.0,On Time,1,6.8,9.0,360,9,144.0,0.7070074676029228,1.42,0.6,Accept in current sprint
CR_040118,1222,Sprint 26 - Ganga - Release X+7,REL_X+7,3149,QA Testing,Task,Task,2,High,2025-08-31,8,80.0,10,3,12,12,19.4,15.5,0,0.0,On Time,2,9.3,4.553734061930784,200,5,39.99999999999999,0.6125724674101315,1.56,0.9,Accept in current sprint
CR_040119,1461,Sprint 5 - Amazon - Release X+9,REL_X+9,997,QA Testing,Task,Task,2,Low,2025-06-20,6,60.0,14,0,14,14,6.9,24.2,0,0.0,On Time,2,7.3,4.553734061930784,240,6,96.0,0.7483132639031559,1.42,0.3,Accept in current sprint
CR_040120,1126,Sprint 8 - Yenisei - Release X+7,REL_X+7,7757,Error Handling,User Story,User Story,7,Critical,2025-03-01,5,50.0,43,5,47,47,117.1,45.6,1,36.0,Severe,7,8.8,5.0,360,9,180.0,0.7468537420544331,1.35,1.2,Split scope or escalate
CR_040121,748,Sprint 20 - Mississippi - Release X+5,REL_X+5,7459,iOS UI implementation,Task,Task,1,Medium,2025-02-07,3,30.0,4,1,5,5,3.9,97.7,0,0.0,On Time,1,3.8,1.0,400,10,280.0,0.6511769321426495,1.21,0.6,Accept in current sprint
CR_040122,1120,Sprint 2 - Yenisei - Release X+7,REL_X+7,954,Android development task -1,Task,Task,2,Low,2025-01-02,7,70.0,11,3,12,12,6.2,22.3,0,0.0,On Time,2,8.3,4.0,360,9,108.00000000000001,0.7933213744443588,1.49,0.3,Accept in current sprint
CR_040123,1516,Sprint 8 - Yangtze - Release X+9,REL_X+9,2895,Display Card Menu,User Story,User Story,6,Low,2025-07-23,9,90.0,31,1,32,32,22.9,9.3,1,4.6,Minor,6,12.3,4.553734061930784,320,8,31.999999999999993,0.7083087686659314,1.63,0.3,Defer to next sprint
CR_040124,1366,Sprint 14 - Mississippi - Release X+8,REL_X+8,126,QA iOS,Task,Task,2,High,2025-07-08,4,40.0,10,1,10,10,13.3,86.6,0,0.0,On Time,2,5.3,5.0,400,10,240.0,0.6392151829068167,1.28,0.9,Accept in current sprint
CR_040125,510,Sprint 16 - Yenisei - Release X+4,REL_X+4,1720,Error Handling,User Story,User Story,5,Medium,2024-10-20,3,30.0,30,8,38,38,38.2,69.1,0,0.0,On Time,5,5.8,4.553734061930784,360,9,251.99999999999997,0.7257633760364961,1.21,0.6,Accept in current sprint
CR_040126,1734,Sprint 18 - Yangtze - Release X+10,REL_X+10,151,Payment Confirmation,User Story,User Story,6,Low,2026-01-05,5,50.0,32,3,34,34,20.1,46.4,0,0.0,On Time,6,8.3,4.553734061930784,320,8,160.0,0.7101365586692606,1.35,0.3,Accept in current sprint
CR_040127,366,Sprint 2 - Ganga - Release X+3,REL_X+3,3254,Android development task -1,Task,Task,1,Low,2024-03-23,2,20.0,7,0,7,7,2.6,58.5,0,0.0,On Time,1,2.8,4.553734061930784,200,5,160.0,0.6344194110313347,1.14,0.3,Accept in current sprint
CR_040128,97,Sprint 19 - Yenisei - Release X+2,REL_X+2,4028,Payment Confirmation,User Story,User Story,5,Medium,2024-07-07,8,80.0,35,3,36,36,46.7,28.5,0,0.0,On Time,5,10.8,13.0,360,9,71.99999999999999,0.6036929887760245,1.56,0.6,Accept in current sprint
CR_040129,1462,Sprint 6 - Amazon - Release X+9,REL_X+9,2011,Review transfer,User Story,User Story,5,Low,2025-07-01,7,70.0,28,4,30,30,18.6,23.2,0,0.0,On Time,5,9.8,10.0,240,6,72.00000000000001,0.6782809932367442,1.49,0.3,Accept in current sprint
CR_040130,1380,Sprint 2 - Waikato - Release X+8,REL_X+8,1412,Back end development task -1,Task,Task,1,Low,2025-03-07,1,10.0,5,1,5,5,1.7,30.7,0,0.0,On Time,1,1.8,2.0,120,3,108.0,0.7155663058455151,1.07,0.3,Accept in current sprint
CR_040131,1601,Sprint 15 - Waikato - Release X+9,REL_X+9,7543,Email Verification,Business Story,Business Story,10,Critical,2025-09-23,1,10.0,45,4,47,47,106.8,36.9,1,45.0,Critical,10,6.3,4.553734061930784,120,3,108.0,0.6581366242357244,1.07,1.2,Split scope or escalate
CR_040132,977,Sprint 15 - Waikato - Release X+6,REL_X+6,4538,QA Testing,Task,Task,1,Medium,2025-03-01,5,50.0,5,0,5,5,4.4,23.8,0,0.0,On Time,1,5.8,4.553734061930784,120,3,60.0,0.602739593884792,1.35,0.6,Accept in current sprint
CR_040133,1046,Sprint 6 - Amazon - Release X+7,REL_X+7,6736,Payment Validation,Business Story,Business Story,9,Low,2025-02-05,1,10.0,42,11,46,46,25.0,73.9,1,0.0,On Time,9,5.8,4.0,240,6,216.0,0.6577772604607716,1.07,0.3,Split scope or escalate
CR_040134,1481,Sprint 25 - Amazon - Release X+9,REL_X+9,1878,Android development task -1,Task,Task,3,Critical,2026-01-06,6,60.0,18,1,19,19,39.8,36.4,1,1.1,Minor,3,7.8,4.553734061930784,240,6,96.0,0.6205131266886302,1.42,1.2,Split scope or escalate
CR_040135,902,Sprint 18 - Yangtze - Release X+6,REL_X+6,3187,Android development task -1,Task,Task,2,Low,2025-03-28,2,20.0,9,1,10,10,3.9,67.0,0,0.0,On Time,2,3.3,4.553734061930784,320,8,256.0,0.7381601410993466,1.14,0.3,Accept in current sprint
CR_040136,1195,Sprint 25 - Waikato - Release X+7,REL_X+7,1073,Backend API development,Task,Task,1,Critical,2025-08-15,2,20.0,6,1,7,7,10.3,26.6,0,0.0,On Time,1,2.8,8.0,120,3,96.0,0.7227669026783337,1.14,1.2,Accept in current sprint
CR_040137,1203,Sprint 7 - Ganga - Release X+7,REL_X+7,4366,iOS development task 1,Task,Task,1,Medium,2025-02-16,2,20.0,6,0,6,6,4.4,42.1,0,0.0,On Time,1,2.8,4.553734061930784,200,5,160.0,0.7370884012006524,1.14,0.6,Accept in current sprint
CR_040138,1187,Sprint 17 - Waikato - Release X+7,REL_X+7,325,Back end development task -2,Task,Task,2,Low,2025-05-29,4,40.0,9,1,9,9,4.0,17.5,0,0.0,On Time,2,5.3,4.0,120,3,72.0,0.7576274104836029,1.28,0.3,Accept in current sprint
CR_040139,323,Sprint 11 - Mississippi - Release X+3,REL_X+3,3255,Verify Email,User Story,User Story,5,Low,2024-06-25,6,60.0,31,5,32,32,18.9,56.1,0,0.0,On Time,5,8.8,4.553734061930784,400,10,160.0,0.6491003113925042,1.42,0.3,Accept in current sprint
CR_040140,432,Sprint 16 - Amazon - Release X+4,REL_X+4,5504,Back end development task -1,Task,Task,2,High,2024-10-25,8,80.0,10,1,11,11,17.8,10.6,1,2.0,Minor,2,9.3,4.553734061930784,240,6,47.999999999999986,0.7801154789189628,1.56,0.9,Defer to next sprint
CR_040141,57,Sprint 5 - Yangtze - Release X+2,REL_X+2,2441,Android development task -1,Task,Task,2,Low,2024-02-17,7,70.0,9,0,9,9,4.6,21.5,0,0.0,On Time,2,8.3,1.0,320,8,96.00000000000001,0.7756210992760542,1.49,0.3,Accept in current sprint
CR_040142,1644,Sprint 6 - Congo - Release X+9,REL_X+9,1145,iOS UI implementation,Task,Task,2,High,2025-06-30,6,60.0,12,1,13,13,19.2,22.5,0,0.0,On Time,2,7.3,5.0,160,4,64.0,0.6479660046721957,1.42,0.9,Accept in current sprint
CR_040143,752,Sprint 24 - Mississippi - Release X+5,REL_X+5,3444,Android UI implementation,Task,Task,1,High,2025-03-24,8,80.0,4,0,4,4,6.0,29.8,0,0.0,On Time,1,8.8,5.0,400,10,79.99999999999999,0.6268966774535112,1.56,0.9,Accept in current sprint
CR_040144,692,Sprint 16 - Yangtze - Release X+5,REL_X+5,1248,Send email,User Story,User Story,7,Medium,2024-12-27,1,10.0,30,7,36,36,35.6,105.0,1,0.0,On Time,7,4.8,5.0,320,8,288.0,0.6355618257827751,1.07,0.6,Split scope or escalate
CR_040145,71,Sprint 19 - Yangtze - Release X+2,REL_X+2,5314,Update Card,Business Story,Business Story,13,Medium,2024-06-30,1,10.0,58,17,63,63,80.9,86.5,1,0.0,On Time,13,7.8,4.553734061930784,320,8,288.0,0.6996784871668034,1.07,0.6,Split scope or escalate
CR_040146,463,Sprint 21 - Nile - Release X+4,REL_X+4,1242,Environment setup,Task,Task,1,Medium,2024-12-13,7,70.0,7,2,8,8,7.7,31.3,0,0.0,On Time,1,7.8,1.0,280,7,84.00000000000001,0.6268260809830444,1.49,0.6,Accept in current sprint
CR_040147,1531,Sprint 23 - Yangtze - Release X+9,REL_X+9,3502,Back end development task -1,Task,Task,2,Critical,2025-12-12,1,10.0,14,2,16,16,23.7,79.6,0,0.0,On Time,2,2.3,4.553734061930784,320,8,288.0,0.7237063746195116,1.07,1.2,Accept in current sprint
CR_040148,412,Sprint 22 - Congo - Release X+3,REL_X+3,854,QA Android,Task,Task,3,Critical,2024-10-14,7,70.0,20,5,22,22,48.4,13.5,1,29.7,Severe,3,8.8,4.553734061930784,160,4,48.00000000000001,0.7184610880052676,1.49,1.2,Split scope or escalate
CR_040149,479,Sprint 11 - Yangtze - Release X+4,REL_X+4,3861,Add Card,Business Story,Business Story,13,High,2024-08-31,3,30.0,65,19,68,68,148.1,60.9,1,34.4,Severe,13,9.8,3.0,320,8,224.0,0.7281630695114218,1.21,0.9,Split scope or escalate
CR_040150,539,Sprint 19 - Mississippi - Release X+4,REL_X+4,5378,QA iOS,Task,Task,3,Medium,2024-11-25,9,90.0,16,4,19,19,22.9,10.9,1,2.7,Minor,3,10.8,4.553734061930784,400,10,39.99999999999999,0.7270678538327375,1.63,0.6,Defer to next sprint
CR_040151,1619,Sprint 7 - Ganga - Release X+9,REL_X+9,2107,Environment setup,Task,Task,1,High,2025-07-11,7,70.0,5,1,6,6,8.7,23.3,0,0.0,On Time,1,7.8,4.553734061930784,200,5,60.00000000000001,0.6113408810656868,1.49,0.9,Accept in current sprint
CR_040152,1310,Sprint 10 - Yangtze - Release X+8,REL_X+8,1091,Email Verification,Business Story,Business Story,10,Critical,2025-05-30,5,50.0,40,11,45,45,129.0,44.9,1,27.7,Severe,10,10.3,4.553734061930784,320,8,160.0,0.7190980049759393,1.35,1.2,Split scope or escalate
CR_040153,273,Sprint 13 - Yangtze - Release X+3,REL_X+3,3869,Transaction history,User Story,User Story,7,High,2024-07-16,7,70.0,44,9,44,44,90.8,21.0,1,24.2,Severe,7,10.8,4.553734061930784,320,8,96.00000000000001,0.7808335165493172,1.49,0.9,Split scope or escalate
CR_040154,1160,Sprint 16 - Mississippi - Release X+7,REL_X+7,4836,Display Card Menu,User Story,User Story,5,Low,2025-05-23,8,80.0,24,7,29,29,18.8,28.6,0,0.0,On Time,5,10.8,4.553734061930784,400,10,79.99999999999999,0.6425437313397505,1.56,0.3,Accept in current sprint
CR_040155,635,Sprint 11 - Amazon - Release X+5,REL_X+5,136,Back end development task -1,Task,Task,1,High,2024-11-14,8,80.0,4,1,5,5,7.6,11.2,0,0.0,On Time,1,8.8,4.0,240,6,47.999999999999986,0.765757827318109,1.56,0.9,Accept in current sprint
CR_040156,1791,Sprint 23 - Mississippi - Release X+10,REL_X+10,1876,QA iOS,Task,Task,1,Critical,2026-02-20,1,10.0,4,1,4,4,5.5,75.4,0,0.0,On Time,1,1.8,4.553734061930784,400,10,360.0,0.7906033287058623,1.07,1.2,Accept in current sprint
CR_040157,1281,Sprint 7 - Nile - Release X+8,REL_X+8,40,Android development task -1,Task,Task,1,High,2025-04-27,2,20.0,6,0,6,6,6.6,68.0,0,0.0,On Time,1,2.8,13.0,280,7,224.0,0.696266050311149,1.14,0.9,Accept in current sprint
CR_040158,1642,Sprint 4 - Congo - Release X+9,REL_X+9,1978,Password Reset,Business Story,Business Story,10,Low,2025-06-10,6,60.0,59,6,60,60,45.2,14.4,1,18.8,Moderate,10,11.3,2.0,160,4,64.0,0.7757277846471216,1.42,0.3,Split scope or escalate
CR_040159,1520,Sprint 12 - Yangtze - Release X+9,REL_X+9,5118,QA Android,Task,Task,1,Low,2025-08-27,4,40.0,7,0,7,7,2.9,39.2,0,0.0,On Time,1,4.8,4.553734061930784,320,8,192.0,0.7959051277689098,1.28,0.3,Accept in current sprint
CR_040160,714,Sprint 12 - Yenisei - Release X+5,REL_X+5,5858,QA Android,Task,Task,3,Critical,2024-11-20,4,40.0,13,1,13,13,24.6,78.0,1,0.0,On Time,3,5.8,3.0,360,9,216.0,0.6387536730060778,1.28,1.2,Split scope or escalate
CR_040161,577,Sprint 5 - Ganga - Release X+4,REL_X+4,4698,Environment setup,Task,Task,1,Low,2024-07-02,3,30.0,7,2,8,8,3.1,39.3,0,0.0,On Time,1,3.8,4.553734061930784,200,5,140.0,0.7192472770839927,1.21,0.3,Accept in current sprint
CR_040162,1207,Sprint 11 - Ganga - Release X+7,REL_X+7,4459,iOS development task 1,Task,Task,2,Critical,2025-03-28,2,20.0,10,3,13,13,20.5,48.3,0,0.0,On Time,2,3.3,1.0,200,5,160.0,0.6978905108881278,1.14,1.2,Accept in current sprint
CR_040163,1273,Sprint 25 - Amazon - Release X+8,REL_X+8,3213,Send email,User Story,User Story,7,Low,2025-10-28,6,60.0,44,0,44,44,28.8,27.2,1,0.6,Minor,7,9.8,4.553734061930784,240,6,96.0,0.7164981083955653,1.42,0.3,Split scope or escalate
CR_040164,400,Sprint 10 - Congo - Release X+3,REL_X+3,2370,QA iOS,Task,Task,2,Low,2024-06-12,3,30.0,10,0,10,10,4.2,37.7,0,0.0,On Time,2,4.3,2.0,160,4,112.0,0.6637861202205028,1.21,0.3,Accept in current sprint
CR_040165,205,Sprint 23 - Congo - Release X+2,REL_X+2,4993,Backend API development,Task,Task,3,Low,2024-08-11,3,30.0,16,1,16,16,7.1,25.0,0,0.0,On Time,3,4.8,7.0,160,4,112.0,0.7763568073619244,1.21,0.3,Accept in current sprint
CR_040166,1007,Sprint 19 - Ganga - Release X+6,REL_X+6,893,Back end development task -1,Task,Task,1,Low,2025-04-12,7,70.0,6,1,6,6,2.9,13.0,0,0.0,On Time,1,7.8,4.553734061930784,200,5,60.00000000000001,0.783078143622252,1.49,0.3,Accept in current sprint
CR_040167,492,Sprint 24 - Yangtze - Release X+4,REL_X+4,4071,iOS development task 1,Task,Task,1,High,2025-01-07,2,20.0,5,1,6,6,6.6,85.8,0,0.0,On Time,1,2.8,4.0,320,8,256.0,0.6649290845927754,1.14,0.9,Accept in current sprint
CR_040168,1104,Sprint 12 - Yangtze - Release X+7,REL_X+7,4452,Payment Form,User Story,User Story,5,Critical,2025-04-12,7,70.0,35,5,35,35,86.6,23.6,1,20.7,Severe,5,9.8,4.0,320,8,96.00000000000001,0.7544674507067998,1.49,1.2,Split scope or escalate
CR_040169,970,Sprint 8 - Waikato - Release X+6,REL_X+6,1661,Verify Email,User Story,User Story,3,Medium,2024-12-20,4,40.0,17,1,18,18,17.0,15.5,0,0.0,On Time,3,5.8,1.0,120,3,72.0,0.7853858619651373,1.28,0.6,Accept in current sprint
CR_040170,1719,Sprint 3 - Yangtze - Release X+10,REL_X+10,4058,QA iOS,Task,Task,3,High,2025-08-12,9,90.0,18,1,19,19,34.3,6.7,1,11.1,Moderate,3,10.8,4.553734061930784,320,8,31.999999999999993,0.7896137061006613,1.63,0.9,Defer to next sprint
CR_040171,364,Sprint 26 - Waikato - Release X+3,REL_X+3,5127,Make a transfer,User Story,User Story,5,Low,2024-11-25,9,90.0,27,1,27,27,18.3,4.8,1,10.8,Moderate,5,11.8,5.0,120,3,11.999999999999996,0.6017513365359934,1.63,0.3,Defer to next sprint
CR_040172,456,Sprint 14 - Nile - Release X+4,REL_X+4,124,Password Reset,Business Story,Business Story,10,High,2024-09-29,2,20.0,41,2,42,42,76.2,75.9,1,0.1,Minor,10,7.3,4.553734061930784,280,7,224.0,0.6609699670407466,1.14,0.9,Split scope or escalate
CR_040173,185,Sprint 3 - Congo - Release X+2,REL_X+2,4750,Verify Email,User Story,User Story,5,Low,2024-01-25,4,40.0,30,0,30,30,16.0,33.6,0,0.0,On Time,5,6.8,7.0,160,4,96.0,0.6500534682100542,1.28,0.3,Accept in current sprint
CR_040174,1032,Sprint 18 - Congo - Release X+6,REL_X+6,1106,Transaction history,User Story,User Story,5,Critical,2025-04-02,7,70.0,22,0,22,22,54.5,12.4,0,0.0,On Time,5,9.8,4.553734061930784,160,4,48.00000000000001,0.7408143581278865,1.49,1.2,Accept in current sprint
CR_040175,1160,Sprint 16 - Mississippi - Release X+7,REL_X+7,3133,Review transfer,User Story,User Story,4,High,2025-05-22,7,70.0,25,0,25,25,43.8,42.9,1,0.2,Minor,4,9.3,4.553734061930784,400,10,120.00000000000001,0.6424796215587754,1.49,0.9,Split scope or escalate
CR_040176,1723,Sprint 7 - Yangtze - Release X+10,REL_X+10,2204,QA Android,Task,Task,3,Medium,2025-09-14,2,20.0,17,0,17,17,14.3,53.8,0,0.0,On Time,3,3.8,2.0,320,8,256.0,0.7898578298455811,1.14,0.6,Accept in current sprint
CR_040177,1360,Sprint 8 - Mississippi - Release X+8,REL_X+8,4880,Backend API development,Task,Task,1,Low,2025-05-08,3,30.0,5,0,5,5,2.0,68.1,0,0.0,On Time,1,3.8,1.0,400,10,280.0,0.7568932031141706,1.21,0.3,Accept in current sprint
CR_040178,1075,Sprint 9 - Nile - Release X+7,REL_X+7,524,iOS UI implementation,Task,Task,1,Medium,2025-03-10,4,40.0,5,1,5,5,4.1,39.1,0,0.0,On Time,1,4.8,4.553734061930784,280,7,168.0,0.7673348560292926,1.28,0.6,Accept in current sprint
CR_040179,1030,Sprint 16 - Congo - Release X+6,REL_X+6,7448,Back end development task -1,Task,Task,3,Medium,2025-03-10,4,40.0,18,2,18,18,17.0,19.9,0,0.0,On Time,3,5.8,4.553734061930784,160,4,96.0,0.7923985990574494,1.28,0.6,Accept in current sprint
CR_040180,114,Sprint 10 - Mississippi - Release X+2,REL_X+2,3825,Back end development task -1,Task,Task,3,Medium,2024-04-09,9,90.0,17,0,17,17,20.5,12.6,1,1.4,Minor,3,10.8,4.553734061930784,400,10,39.99999999999999,0.6843173521039198,1.63,0.6,Defer to next sprint
CR_040181,1636,Sprint 24 - Ganga - Release X+9,REL_X+9,5627,iOS UI implementation,Task,Task,1,High,2025-12-22,1,10.0,7,1,8,8,8.3,46.3,0,0.0,On Time,1,1.8,5.0,200,5,180.0,0.7428771197991927,1.07,0.9,Accept in current sprint
CR_040182,832,Sprint 26 - Congo - Release X+5,REL_X+5,185,Process Payment,Business Story,Business Story,9,Low,2025-04-10,5,50.0,59,3,60,60,41.1,24.5,1,8.8,Moderate,9,9.8,4.553734061930784,160,4,80.0,0.6937595750444389,1.35,0.3,Split scope or escalate
CR_040183,838,Sprint 6 - Amazon - Release X+6,REL_X+6,5041,Back end development task -1,Task,Task,2,Medium,2024-12-03,7,70.0,11,0,11,11,11.3,28.7,1,0.0,On Time,2,8.3,5.0,240,6,72.00000000000001,0.601708151171071,1.49,0.6,Split scope or escalate
CR_040184,179,Sprint 23 - Ganga - Release X+2,REL_X+2,6414,Back end development task -1,Task,Task,1,Low,2024-08-11,3,30.0,7,0,7,7,2.7,43.2,0,0.0,On Time,1,3.8,4.553734061930784,200,5,140.0,0.6913376842660185,1.21,0.3,Accept in current sprint
CR_040185,1501,Sprint 19 - Nile - Release X+9,REL_X+9,4659,Error Handling,User Story,User Story,5,Low,2025-11-05,4,40.0,20,0,20,20,10.6,42.5,0,0.0,On Time,5,6.8,4.0,280,7,168.0,0.7468536629141186,1.28,0.3,Accept in current sprint
CR_040186,1087,Sprint 21 - Nile - Release X+7,REL_X+7,6419,iOS UI implementation,Task,Task,1,Low,2025-07-09,5,50.0,5,0,5,5,2.2,29.5,0,0.0,On Time,1,5.8,4.553734061930784,280,7,140.0,0.7894653388512122,1.35,0.3,Accept in current sprint
CR_040187,1119,Sprint 1 - Yenisei - Release X+7,REL_X+7,6171,iOS development task 1,Task,Task,3,Low,2024-12-22,6,60.0,12,3,14,14,7.3,52.7,0,0.0,On Time,3,7.8,9.0,360,9,144.0,0.6337265415618643,1.42,0.3,Accept in current sprint
CR_040188,1835,Sprint 15 - Ganga - Release X+10,REL_X+10,2234,QA iOS,Task,Task,1,Low,2025-12-07,6,60.0,7,1,8,8,3.7,20.2,0,0.0,On Time,1,6.8,4.553734061930784,200,5,80.0,0.7473435668766403,1.42,0.3,Accept in current sprint
CR_040189,1657,Sprint 19 - Congo - Release X+9,REL_X+9,1837,Android development task -1,Task,Task,2,Critical,2025-11-06,5,50.0,8,2,8,8,15.0,22.5,1,0.0,On Time,2,6.3,5.0,160,4,80.0,0.7182480863585741,1.35,1.2,Split scope or escalate
CR_040190,901,Sprint 17 - Yangtze - Release X+6,REL_X+6,6630,Android development task -1,Task,Task,1,Low,2025-03-19,3,30.0,7,0,7,7,2.7,73.0,0,0.0,On Time,1,3.8,4.0,320,8,224.0,0.6742085469671915,1.21,0.3,Accept in current sprint
CR_040191,922,Sprint 12 - Yenisei - Release X+6,REL_X+6,7828,iOS development task 1,Task,Task,1,Critical,2025-01-27,2,20.0,6,1,6,6,8.8,73.5,0,0.0,On Time,1,2.8,10.0,360,9,288.0,0.744635815870809,1.14,1.2,Accept in current sprint
CR_040192,284,Sprint 24 - Yangtze - Release X+3,REL_X+3,7293,Error Handling,User Story,User Story,5,Medium,2024-11-04,8,80.0,28,8,34,34,44.1,23.0,1,17.3,Moderate,5,10.8,5.0,320,8,63.999999999999986,0.6402281075073686,1.56,0.6,Defer to next sprint
CR_040193,59,Sprint 7 - Yangtze - Release X+2,REL_X+2,4367,QA iOS,Task,Task,1,Medium,2024-03-04,3,30.0,5,1,6,6,4.7,72.1,1,0.0,On Time,1,3.8,4.0,320,8,224.0,0.6782332455683556,1.21,0.6,Split scope or escalate
CR_040194,16,Sprint 16 - Amazon - Release X+2,REL_X+2,7510,Back end development task -2,Task,Task,3,Critical,2024-06-02,3,30.0,12,1,12,12,21.4,45.9,0,0.0,On Time,3,4.8,5.0,240,6,168.0,0.7268651758261055,1.21,1.2,Accept in current sprint
CR_040195,1481,Sprint 25 - Amazon - Release X+9,REL_X+9,6511,Payment Confirmation,User Story,User Story,4,Medium,2026-01-07,7,70.0,24,4,25,25,29.2,16.5,1,4.5,Minor,4,9.3,4.553734061930784,240,6,72.00000000000001,0.7713518698083724,1.49,0.6,Split scope or escalate
CR_040196,1364,Sprint 12 - Mississippi - Release X+8,REL_X+8,180,QA iOS,Task,Task,1,Low,2025-06-20,6,60.0,4,0,4,4,1.8,33.3,0,0.0,On Time,1,6.8,5.0,400,10,160.0,0.7915883536484509,1.42,0.3,Accept in current sprint
CR_040197,958,Sprint 22 - Mississippi - Release X+6,REL_X+6,783,Payment Form,User Story,User Story,5,Low,2025-05-09,4,40.0,22,5,26,26,13.8,91.7,0,0.0,On Time,5,6.8,4.0,400,10,240.0,0.6179893897556721,1.28,0.3,Accept in current sprint
CR_040198,46,Sprint 20 - Nile - Release X+2,REL_X+2,4012,iOS UI implementation,Task,Task,3,Medium,2024-07-14,5,50.0,20,6,24,24,23.9,30.7,0,0.0,On Time,3,6.8,4.553734061930784,280,7,140.0,0.7809157407215156,1.35,0.6,Accept in current sprint
CR_040199,1002,Sprint 14 - Ganga - Release X+6,REL_X+6,5724,iOS development task 1,Task,Task,1,Critical,2025-02-23,9,90.0,6,0,6,6,12.6,5.3,1,2.4,Minor,1,9.8,10.0,200,5,19.999999999999996,0.7335080043637802,1.63,1.2,Defer to next sprint
CR_040200,796,Sprint 16 - Ganga - Release X+5,REL_X+5,3706,Back end development task -2,Task,Task,3,Medium,2024-12-30,4,40.0,20,3,22,22,20.8,43.0,0,0.0,On Time,3,5.8,4.553734061930784,200,5,120.0,0.6414748209167778,1.28,0.6,Accept in current sprint
CR_040201,1556,Sprint 22 - Yenisei - Release X+9,REL_X+9,6369,Back end development task -1,Task,Task,1,Critical,2025-12-04,3,30.0,4,0,4,4,6.3,93.7,0,0.0,On Time,1,3.8,4.553734061930784,360,9,251.99999999999997,0.6283306523598937,1.21,1.2,Accept in current sprint
CR_040202,594,Sprint 22 - Ganga - Release X+4,REL_X+4,1342,Payment Form,User Story,User Story,5,Low,2024-12-17,1,10.0,29,3,30,30,13.3,42.3,1,0.0,On Time,5,3.8,4.553734061930784,200,5,180.0,0.7652388506566934,1.07,0.3,Split scope or escalate
